case,ID,colrev_origin,ENTRYTYPE,author,year,title,volume,number,pages,abstract,doi,isbn,url,colrev_status,container_title,author_full,first_author,short_title,short_container_title
source_1.bib/0000002334;source_1.bib/0000008877,2334,source_1.bib/0000002334,article,li kloner,1995,does protein kinase c play a role in ischemic preconditioning in rat hearts,268,1  2,426-431,protein kinase c pkc has been implicated in the cardioprotective effects of ischemic preconditioning in rabbits but whether it plays a role in rats is unknown. we tested this preconditioning pkc theory by assessing whether the inhibition of pkc with calphostin c a potent and specific inhibitor of pkc can block the preconditioning effects in this model. four groups of rats were studied 1 control vehicle 2 control calphostin c 3 preconditioning vehicle and 4 preconditioning calphostin c. all rats underwent 90 min of coronary occlusion followed by 4 h of reperfusion in addition preconditioned rats underwent three 3min episodes of ischemia and 5 min of reperfusion before the 90 min of ischemia. two injections of vehicle or calphostin c 0.1 mgkg were administered in intravenous boluses 29 min and 3 min before the 90min coronary occlusion i.e. one dose was given 5 min before preconditioning and another dose was given between preconditioning and the sustained 90 min of ischemia in preconditioned rats. after 4 h of reperfusion the area at risk ar was delineated by dye injection and area of necrosis was assessed by triphenyltetrazolium chloride staining. the electrocardiogram was recorded for the incidence of ventricular tachycardia vt and ventricular fibrillation. ar was similar in all four groups. in the nonpreconditioned control rats receiving vehicle myocardial infarct size expressed as a percentage of the ar averaged 45.7 1.7. pretreatment with calphostin c had no effect on infarct size 48.9 3.4 in nonpreconditioned control rats.abstract truncated at 250 words,10.1152/ajpheart.1995.268.1.h426,0002-9513,https://www.ncbi.nlm.nih.gov/pubmed/7530922,md_processed,am j phys,Li Y.Kloner R. A.,li,does protein kinase c play a role in ischemic preconditioning,ajp
source_1.bib/0000002334;source_1.bib/0000008877,8877,source_1.bib/0000008877,article,li kloner,1995,does protein kinase c play a role in ischemic preconditioning in rat hearts,268,1,426-431,protein kinase c pkc has been implicated in the cardioprotective effects of ischemic preconditioning in rabbits but whether it plays a role in rats is unknown. we tested this preconditioning pkc theory by assessing whether the inhibition of pkc with calphostin c a potent and specific inhibitor of pkc can block the preconditioning effects in this model. four groups of rats were studied 1 control vehicle 2 control calphostin c 3 preconditioning vehicle and 4 preconditioning calphostin c. all rats underwent 90 min of coronary occlusion followed by 4 h of reperfusion in addition preconditioned rats underwent three 3min episodes of ischemia and 5 min of reperfusion before the 90 min of ischemia. two injections of vehicle or calphostin c 0.1 mgkg were administered in intravenous boluses 29 min and 3 min before the 90min coronary occlusion i.e. one dose was given 5 min before preconditioning and another dose was given between preconditioning and the sustained 90 min of ischemia in preconditioned rats. after 4 h of reperfusion the area at risk ar was delineated by dye injection and area of necrosis was assessed by triphenyltetrazolium chloride staining. the electrocardiogram was recorded for the incidence of ventricular tachycardia vt and ventricular fibrillation. ar was similar in all four groups. in the nonpreconditioned control rats receiving vehicle myocardial infarct size expressed as a percentage of the ar averaged 45.7 1.7. pretreatment with calphostin c had no effect on infarct size 48.9 3.4 in nonpreconditioned control rats. preconditioned rats that received vehicle demonstrated a significant reduction in infarct size 11.9 2.6 p 0.01 vs. controls. however calphostin c completely blocks the effect of preconditioning on infarct size 47.3 5.8 p 0.01 vs. preconditioning vehicle and p not significant vs. controls. similar to the infarct size calphostin c alone did not alter the incidence of vt during the 90 min of ischemia in nonpreconditioned control rats 100 and the incidence was significantly attenuated in the preconditioning vehicle group 30 p 0.05 vs. control vehicle. but calphostin c did block preconditionings effect on vt 80 in preconditioning calphostin c group. these data suggest that pkc may be important for ischemic preconditionings beneficial effect on infarct size in the rat model,,0363-6135,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed3&AN=1995044697http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:&id=doi:&issn=0363-6135&isbn=&volume=268&issue=1+37-1&spage=H426&pages=H426-H431&date=1995&title=American+Journal+of+Physiology+-+Heart+and+Circulatory+Physiology&atitle=Does+protein+kinase+C+play+a+role+in+ischemic+preconditioning+in+rat+hearts%3F&aulast=Li&pid=%3Cauthor%3ELi+Y.%3BKloner+R.A.%3C%2Fauthor%3E%3CAN%3E1995044697%3C%2FAN%3E%3CDT%3EJournal%3A+Article%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed3&rft.genre=article&rft_id=info:doi/&rft_id=info:pmid/&rft.issn=0363-6135&rft.volume=268&rft.issue=1+37-1&rft.spage=H426&rft.pages=H426-H431&rft.date=1995&rft.jtitle=American+Journal+of+Physiology+-+Heart+and+Circulatory+Physiology&rft.atitle=Does+protein+kinase+C+play+a+role+in+ischemic+preconditioning+in+rat+hearts%3F&rft.aulast=Li,md_processed,amer j phys hear circ phys,Li Y.Kloner R. A.,li,does protein kinase c play a role in ischemic preconditioning,ajphcp
source_1.bib/0000003172;source_1.bib/0000004766,3172,source_1.bib/0000003172,article,perricone bivona jackson vanderheide,2013,conditional knockout of myocyte focal adhesion kinase abrogates ischemic preconditioning in adult murine hearts,2,5,000457,background our laboratory has previously demonstrated the importance of a cytoskeletalbased survival signaling pathway using in vitro models of ischemiareperfusion ir. however the importance of this pathway in mediating stresselicited survival signaling in vivo is unknown. methods and results the essential cytoskeletal signaling pathway member focal adhesion kinase fak was selectively deleted in adult cardiac myocytes using a tamoxifeninducible crelox system alphamhcmercremer. polymerase chain reaction pcr and western blot were performed to confirm fak knockout ko. all mice were subjected to a 40minute coronary occlusion followed by 24 hours of reperfusion. ischemic preconditioning ip was performed using a standard protocol. control groups included wildtype wt and tamoxifentreated alphamhcmercremerfakwtwt experimental control mice. infarct size was expressed as a percentage of the risk region. in wt mice ip significantly enhanced the expression of activatedphosphorylated fak by 36.3 compared to wt mice subjected to a sham experimental protocol p 0.05 n 6 hearts sham n 4 hearts ip. ip significantly reduced infarct size in both wt and experimental control mice 43.7 versus 19.8 p 0.001 44.7 versus 17.5 p 0.001 respectively. no difference in infarct size was observed between preconditioned fak ko and nonpreconditioned controls 37.1 versus 43.7 versus 44.7 fak ko versus wt versus experimental control pns. ip elicited a 67.288.8 increase in activated phosphatidylinositol3kinase pi3k p85activated akt expression in wt mice but failed to enhance the expression of either in preconditioned fak ko mice. conclusions our results indicate that fak is an essential mediator of ipelicited cardioprotection and provide further support for the hypothesis that cytoskeletalbased signaling is an important component of stresselicited survival signaling,10.1161/jaha.113.000457,2047-9980,https://www.ncbi.nlm.nih.gov/pubmed/24080910,md_processed,j am hear asso,Perricone A. J.Bivona B. J.Jackson F. R.Vander Heide R. S.,perricone,conditional knockout of myocyte focal adhesion kinase abrogates ischemic preconditioning,jaha
source_1.bib/0000003172;source_1.bib/0000004766,4766,source_1.bib/0000004766,article,perricone bivona jackson heide,2013,conditional knockout of myocyte focal adhesion kinase abrogates ischemic preconditioning in adult murine hearts,2,5,000457,background our laboratory has previously demonstrated the importance of a cytoskeletalbased survival signaling pathway using in vitro models of ischemiareperfusion ir. however the importance of this pathway in mediating stresselicited survival signaling in vivo is unknown. methods and results the essential cytoskeletal signaling pathway member focal adhesion kinase fak was selectively deleted in adult cardiac myocytes using a tamoxifeninducible crelox system alphamhcmercremer. polymerase chain reaction pcr and western blot were performed to confirm fak knockout ko. all mice were subjected to a 40minute coronary occlusion followed by 24 hours of reperfusion. ischemic preconditioning ip was performed using a standard protocol. control groups included wildtype wt and tamoxifentreated alphamhcmercremer fak wtwt experimental control mice. infarct size was expressed as a percentage of the risk region. in wt mice ip significantly enhanced the expression of activatedphosphorylated fak by 36.3 compared to wt mice subjected to a sham experimental protocol p0.05 n6 hearts sham n4 hearts ip. ip significantly reduced infarct size in both wt and experimental control mice 43.7 versus 19.8 p0.001 44.7 versus 17.5 p0.001 respectively. no difference in infarct size was observed between preconditioned fak ko and nonpreconditioned controls 37.1 versus 43.7 versus 44.7 fak ko versus wt versus experimental control pns. ip elicited a 67.288.8 increase in activated phosphatidylinositol3kinase pi3k p85activated akt expression in wt mice but failed to enhance the expression of either in preconditioned fak ko mice. conclusions our results indicate that fak is an essential mediator of ipelicited cardioprotection and provide further support for the hypothesis that cytoskeletalbased signaling is an important component of stresselicited survival signaling,10.1161/jaha.e000457,2047-9980,http://jaha.ahajournals.org/content/2/5/e000457.full.pdfhttp://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed11&AN=2013657987http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:&id=doi:10.1161%2FJAHA.e000457&issn=2047-9980&isbn=&volume=2&issue=5&spage=e000457&pages=&date=2013&title=Journal+of+the+American+Heart+Association&atitle=Conditional+knockout+of+myocyte+focal+adhesion+kinase+abrogates+ischemic+preconditioning+in+adult+murine+hearts&aulast=Perricone&pid=%3Cauthor%3EPerricone+A.J.%3BBivona+B.J.%3BJackson+F.R.%3BHeide+R.S.V.%3C%2Fauthor%3E%3CAN%3E2013657987%3C%2FAN%3E%3CDT%3EJournal%3A+Article%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed11&rft.genre=article&rft_id=info:doi/10.1161%2FJAHA.e000457&rft_id=info:pmid/&rft.issn=2047-9980&rft.volume=2&rft.issue=5&rft.spage=e000457&rft.pages=&rft.date=2013&rft.jtitle=Journal+of+the+American+Heart+Association&rft.atitle=Conditional+knockout+of+myocyte+focal+adhesion+kinase+abrogates+ischemic+preconditioning+in+adult+murine+hearts&rft.aulast=Perricone,md_processed,j am hear asso,Perricone A. J.Bivona B. J.Jackson F. R.Heide R. S. V.,perricone,conditional knockout of myocyte focal adhesion kinase abrogates ischemic preconditioning,jaha
source_1.bib/0000003264;source_1.bib/0000008827,3264,source_1.bib/0000003264,article,przyklenk kloner,1995,low dose 1 v acetylcholine acts as a preconditioning mimetic in the canine model,10,4 ,389-395,brief episodes of ischemia paradoxically protect or precondition the heart and reduce infarct size caused by a subsequent more sustained coronary artery occlusion perhaps by stimulation of adenosine receptors coupled to muscarinic receptors via the inhibitory g protein. however brief ischemia is not a desirable form of therapy. using the anesthetized canine model we therefore sought to determine if small intravenous i.v. doses of the muscarinic agonist acetylcholine would provide a therapeutically feasible means to mimic preconditioning. four groups of dogs underwent a 40minute intervention period followed by 1 hour of coronary occlusion and 5 hours of reperfusion 8 received two i.v. doses of acetylcholine 0.01 mg each at 40 minutes and 5 minutes before the sustained occlusion 8 received equipotent doses of nitroglycerin 0.05 mg a vasodilator that does not act via the m2 muscarinic receptor 7 received conventional ischemic preconditioning four 5minute episodes of coronary occlusion each interrupted by 5 minutes of reperfusion and 8 controls received no intervention. coronary blood flow and hemodynamic parameters were monitored throughout the protocol regional myocardial blood flow was measured during the sustained occlusion by injection of radiolabeled microspheres and infarct size was assessed by tetrazolium staining. all four groups were equally ischemic during coronary occlusion. however infarct size was reduced significantly in both the preconditioned and acetylcholinetreated dogs when compared with controls 6 2 p 0.01 vs controls 10 2 p 0.05 vs controls and 19 3 of the myocardium at risk.abstract truncated at 250 words,10.1111/j.1540-8191.1995.tb00667.x,0886-0440,https://www.ncbi.nlm.nih.gov/pubmed/7579832,md_processed,j card surg,Przyklenk K.Kloner R. A.,przyklenk,low dose 1 v acetylcholine acts as a preconditioning mimetic,jcs
source_1.bib/0000003264;source_1.bib/0000008827,8827,source_1.bib/0000008827,article,przyklenk kloner,1995,low dose 4 acetylcholine acts as a preconditioning mimetic in the canine model,10,4 ,389-395,brief episodes of ischemia paradoxically protect or precondition the heart and reduce infarct size caused by a subsequent more sustained coronary artery occlusion perhaps by stimulation of adenosine receptors coupled to muscarinic receptors via the inhibitory g protein. however brief ischemia is not a desirable form of therapy. using the anesthetized canine model we therefore sought to determine if small intravenous iv doses of the muscarinic agonist acetylcholine would provide a therapeutically feasible means to mimic preconditioning. four groups of dogs underwent a 40minute intervention period followed by 1 hour of coronary occlusion and 5 hours of reperfusion 8 received two iv doses of acetylcholine 0.01 mg each at 40 minutes and 5 minutes before the sustained occlusion 8 received equipotent doses of nitroglycerin 0.05 mg a vasodilator that does not act via the m 2 muscarinic receptor 7 received conventional ischemic preconditioning four 5minute episodes of coronary occlusion each interrupted by 5 minutes of reperfusion and 8 controls received no intervention. coronary blood flow and hemodynamic parameters were monitored throughout the protocol regional myocardial blood flow was measured during the sustained occlusion by injection of radiolabeled microspheres and infarct size was assessed by tetrazolium staining. all four groups were equally ischemic during coronary occlusion. however infarct size was reduced significantly in both the preconditioned and acetylcholinetreated dogs when compared with controls 6 2 p 0.01 vs controls 10 2 p 0.05 vs controls and 19 3 of the myocardium at risk. the protection achieved with acetylcholine was not due simply to the brief and transient vasodilation associated with the iv boluses because equipotent doses of nitroglycerin failed to limit infarct size 17 4 of the risk region p ns vs controls. thus small iv bolus doses of acetylcholine act as a therapeutically feasible preconditioning mimetic in the anesthetized canine model,,0886-0440,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed3&AN=1995249033http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:&id=doi:&issn=0886-0440&isbn=&volume=10&issue=4+SUPPL.&spage=389&pages=389-395&date=1995&title=Journal+of+Cardiac+Surgery&atitle=Low-dose+IV+acetylcholine+acts+as+a+%27preconditioning-mimetic%27+in+the+canine+model&aulast=Przyklenk&pid=%3Cauthor%3EPrzyklenk+K.%3BKloner+R.A.%3C%2Fauthor%3E%3CAN%3E1995249033%3C%2FAN%3E%3CDT%3EJournal%3A+Conference+Paper%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed3&rft.genre=article&rft_id=info:doi/&rft_id=info:pmid/&rft.issn=0886-0440&rft.volume=10&rft.issue=4+SUPPL.&rft.spage=389&rft.pages=389-395&rft.date=1995&rft.jtitle=Journal+of+Cardiac+Surgery&rft.atitle=Low-dose+IV+acetylcholine+acts+as+a+%27preconditioning-mimetic%27+in+the+canine+model&rft.aulast=Przyklenk,md_processed,j card surg,Przyklenk K.Kloner R. A.,przyklenk,low dose 4 acetylcholine acts as a preconditioning mimetic in,jcs
source_1.bib/0000003394;source_1.bib/0000008132,3394,source_1.bib/0000003394,article,rizvi tang qiu xuan takano jadoon bolli,1999,increased protein synthesis is necessary for the development of late preconditioning against myocardial stunning,277,3  2,874-884,in phase i of this study the rate of protein synthesis was measured by the incorporation of 3hleucine into the protein pool in the heart of conscious rabbits. at 2 h after ischemic preconditioning pc with six 4min occlusion4min reperfusion or cycles group ii the 3hleucine content in the ischemicreperfused region was increased by 82 compared with that in controls group i indicating increased protein synthesis. this increase was completely abrogated by pretreatment with cycloheximide ch group iii. in phase ii rabbits underwent six or cycles for three consecutive days days 13. controls group iv exhibited late pc against myocardial stunning on days 2 and 3. in group v which received ch 30 min before the 1st or cycle on day 1 same dose as group iii late pc against stunning on day 2 was completely abrogated. in group vi pretreatment with ch 24 h before the 1st sequence of or cycles had no effect on myocardial stunning on day 1 indicating that the absence of late pc on day 2 in group v cannot be ascribed to delayed toxicity of ch. taken together these results demonstrate that in the conscious rabbit ischemic pc causes a rapid increase in myocardial protein synthesis and that this increased protein synthesis or at least a fraction of it is necessary for the development of the protection against myocardial stunning 24 h later. the late phase of ischemic pc is therefore dependent on the formation of new proteins in intact animals,10.1152/ajpheart.1999.277.3.h874,0002-9513,https://www.ncbi.nlm.nih.gov/pubmed/10484406,md_processed,am j phys,Rizvi A.Tang X. L.Qiu Y.Xuan Y. T.Takano H.Jadoon A. K.Bolli R.,rizvi,increased protein synthesis is necessary for the development of late,ajp
source_1.bib/0000003394;source_1.bib/0000008132,8132,source_1.bib/0000008132,article,rizvi tang yumin xuan takano jadoon bolli,1999,increased protein synthesis is necessary for the development of late preconditioning against myocardial stunning,277,3,874-884,in phase i of this study the rate of protein synthesis was measured by the incorporation of 3 hleucine into the protein pool in the heart of conscious rabbits. at 2 h after ischemic preconditioning pc with six 4min occlusion4min reperfusion or cycles group ii the 3 hleucine content in the ischemicreperfused region was increased by 82 compared with that in controls group i indicating increased protein synthesis. this increase was completely abrogated by pretreatment with cycloheximide ch group iii. in phase ii rabbits underwent six or cycles for three consecutive days days 13. controls group iv exhibited late pc against myocardial stunning on days 2 and 3. in group v which received ch 30 min before the 1st or cycle on day 1 same dose as group iii late pc against stunning on day 2 was completely abrogated. in group vi pretreatment with ch 24 h before the 1st sequence of or cycles had no effect on myocardial stunning on day 1 indicating that the absence of late pc on day 2 in group v cannot be ascribed to delayed toxicity of ch. taken together these results demonstrate that in the conscious rabbit ischemic pc causes a rapid increase in myocardial protein synthesis and that this increased protein synthesis or at least a fraction of it is necessary for the development of the protection against myocardial stunning 24 h later. the late phase of ischemic pc is therefore dependent on the formation of new proteins in intact animals,,0363-6135,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed4&AN=1999341370http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:&id=doi:&issn=0363-6135&isbn=&volume=277&issue=3+46-3&spage=H874&pages=H874-H884&date=1999&title=American+Journal+of+Physiology+-+Heart+and+Circulatory+Physiology&atitle=Increased+protein+synthesis+is+necessary+for+the+development+of+late+preconditioning+against+myocardial+stunning&aulast=Rizvi&pid=%3Cauthor%3ERizvi+A.%3BTang+X.-L.%3BYumin+Q.%3BXuan+Y.-T.%3BTakano+H.%3BJadoon+A.K.%3BBolli+R.%3C%2Fauthor%3E%3CAN%3E1999341370%3C%2FAN%3E%3CDT%3EJournal%3A+Article%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed4&rft.genre=article&rft_id=info:doi/&rft_id=info:pmid/&rft.issn=0363-6135&rft.volume=277&rft.issue=3+46-3&rft.spage=H874&rft.pages=H874-H884&rft.date=1999&rft.jtitle=American+Journal+of+Physiology+-+Heart+and+Circulatory+Physiology&rft.atitle=Increased+protein+synthesis+is+necessary+for+the+development+of+late+preconditioning+against+myocardial+stunning&rft.aulast=Rizvi,md_processed,amer j phys hear circ phys,Rizvi A.Tang X. L.Yumin Q.Xuan Y. T.Takano H.Jadoon A. K.Bolli R.,rizvi,increased protein synthesis is necessary for the development of late,ajphcp
source_1.bib/0000004218;source_1.bib/0000007849,4218,source_1.bib/0000004218,article,wang wu pei yu wong,2001,kappa but not delta opioid receptors mediate effects of ischemic preconditioning on both infarct and arrhythmia in rats,280,1,384-391,two series of experiments were performed in the isolated perfused rat heart to determine the role of kappa and deltaopioid receptors or in cardioprotection of ischemic preconditioning ip. in the first series of experiments it was found that ip with two cycles of 5min regional ischemia followed by 5min reperfusion each reduced infarct size induced by 30min ischemia and the ameliorating effect of ip on infarct was attenuated with blockade of either 5 x 106 moll norbinaltorphimine norbni a selective kappaor antagonist or 5 x 106 moll naltrindole ntd a selective deltaor antagonist. the second series showed that u50488h a selective kappaor agonist or dala2dleu5enkephalin dadle a selective deltaor agonist dose dependently reduced the infarct size induced by ischemia which mimicked the effects of ip. the effect of 105 moll u50488h on infarct was significantly attenuated by blockade of protein kinase c pkc with specific pkc inhibitors 5 x 106 moll chelerythrine or 8 x 107 moll calphostin c as well as by blockade of atpsensitive k katp channels with blockers of the channel 105 moll glibenclamide or 104 moll 5hydroxydecanoate. ip also reduced arrhythmia induced by ischemia. norbni but not ntd attenuated while u50488h but not dadle mimicked the antiarrhythmic action of ip. in conclusion the present study has provided first evidence that kappaor mediates the ameliorating effects of ip on infarct and arrhythmia induced by ischemia whereas deltaor mediates the effects only on infarct. both pkc and katp channels mediate the effect of activation of kappaor on infarct,10.1152/ajpheart.2001.280.1.h384,0363-6135,https://www.ncbi.nlm.nih.gov/pubmed/11123255,md_processed,am j phys hear circ phys,Wang G. Y.Wu S.Pei J. M.Yu X. C.Wong T. M.,wang,kappa but not delta opioid receptors mediate effects of ischemic,ajphcp
source_1.bib/0000004218;source_1.bib/0000007849,7849,source_1.bib/0000007849,article,wang wu pei yu wong,2001,name,280,1,384-391,two series of experiments were performed in the isolated perfused rat heart to determine the role of and opioid receptors or in cardioprotection of ischemic preconditioning ip. in the first series of experiments it was found that ip with two cycles of 5min regional ischemia followed by 5min reperfusion each reduced infarct size induced by 30min ischemia and the ameliorating effect of ip on infarct was attenuated with blockade of either 5 x 10 6 moll norbinaltorphimine norbni a selective or antagonist or 5 x 10 6 moll naltrindole ntd a selective or antagonist. the second series showed that u50 488h a selective or agonist or dala 2 dleu 5 enkephalin dadle a selective or agonist dose dependently reduced the infarct size induced by ischemia which mimicked the effects of ip. the effect of 10 5 moll u50488h on infarct was significantly attenuated by blockade of protein kinase c pkc with specific pkc inhibitors 5 x 10 6 moll chelerythrine or 8 x 10 7 moll calphostin c as well as by blockade of atpsensitive k k atp channels with blockers of the channel 10 5 moll glibenclamide or 10 4 moll 5hydroxydecanoate. ip also reduced arrhythmia induced by ischemia. norbni but not ntd attenuated while u50488h but not dadle mimicked the antiarrhythmic action of ip. in conclusion the present study has provided first evidence that or mediates the ameliorating effects of ip on infarct and arrhythmia induced by ischemia whereas or mediates the effects only on infarct. both pkc and k atp channels mediate the effect of activation of or on infarct,,0363-6135,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed5&AN=2001194917http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:&id=doi:&issn=0363-6135&isbn=&volume=280&issue=1+49-1&spage=H384&pages=H384-H391&date=2001&title=American+Journal+of+Physiology+-+Heart+and+Circulatory+Physiology&atitle=-+but+not+-opioid+receptors+mediate+effects+of+ischemic+preconditioning+on+both+infarct+and+arrhythmia+in+rats&aulast=Wang&pid=%3Cauthor%3EWang+G.-Y.%3BWu+S.%3BPei+J.-M.%3BYu+X.-C.%3BWong+T.-M.%3C%2Fauthor%3E%3CAN%3E2001194917%3C%2FAN%3E%3CDT%3EJournal%3A+Article%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed5&rft.genre=article&rft_id=info:doi/&rft_id=info:pmid/&rft.issn=0363-6135&rft.volume=280&rft.issue=1+49-1&rft.spage=H384&rft.pages=H384-H391&rft.date=2001&rft.jtitle=American+Journal+of+Physiology+-+Heart+and+Circulatory+Physiology&rft.atitle=-+but+not+-opioid+receptors+mediate+effects+of+ischemic+preconditioning+on+both+infarct+and+arrhythmia+in+rats&rft.aulast=Wang,md_processed,amer j phys hear circ phys,Wang G. Y.Wu S.Pei J. M.Yu X. C.Wong T. M.,wang,name,ajphcp
source_1.bib/0000004424;source_1.bib/0000007870,4424,source_1.bib/0000004424,article,xu chang hu,2001,protective effects of sevoflurane pretreatment on myocardial ischemia reperfusion injury in rabbits,26,1,79-82,to observe the myocardial protective effects of sevoflurane pretreatment on ischemiareperfusion injury forty eight rabbits were divided into six groups randomly control group ischemiapreconditioning group sevoflurane preconditioning group ischemia preconditioning plus glyburide group sevoflurane preconditioning plus glyburide group glyburide group each group subjected to three hours of left anterion descending coronary artery occlusion followed by three hours of reperfusion. infarct size and area at risk were defined by staining. infarct size expressed as a percentage of the area at risk isar was 60.8 10.8 in controls and reduced to 33.1 4.9 and 30.9 6.8 respectively in ischemic preconditioning groups and sevoflurane preconditioning groups. glyburide pretreatment eliminated the preconditioning effects of ischemia and sevoflurane isar 59.3 11.2 and 56.6 11.9 respectively not significant. glyburide alone did not increase infarct size isar 63.2 12.5 not significant. it suggests that sevoflurane pretreatment protects the rabbit heart subjected to three hours of coronary occlusion from infarction,,1000-5625,https://www.ncbi.nlm.nih.gov/pubmed/12536627,md_processed,huna yi ke da xue xue bao,Xu J. M.Chang Y. T.Hu D. X.,xu,protective effects of sevoflurane pretreatment on myocardial ischemia reperfusion injury,hykdxxb
source_1.bib/0000004424;source_1.bib/0000007870,7870,source_1.bib/0000007870,article,junmei yetian donxu,2001,protective effects of sevoflurane pretreatment on myocardial ischemia reperfusion injury in rabbits,26,1,79-82,to observe the myocardial protective effects of sevoflurane pretreatment on ischemiareperfusion injury forty eight rabbits were divided into six groups randomly control group ischemiapreconditioning group sevoflurane preconditioning group ischemia preconditioning plus glyburide group sevoflurane preconditioning plus glyburide group glyburide group each group subjected to three hours of left anterion descending coronary artery occlusion followed by three hours of reperfusion. infarct size and area at risk were defined by staining. infarct size expressed as a percentage of the area at risk is ar was 60.8 10.8 in controls and reduced to 33.1 4.9 and 30.9 6.8 respectively in ischemic preconditioning groups and sevoflurane preconditioning groups. glyburide pretreatment eliminated the preconditioning effects of ischemia and sevoflurane isar59.3 11.2 and 56.6 11.9 respectively not significant. glyburide alone did not increase infarct size isar63.2 12.5 not significant. it suggests that sevoflurane pretreatment protects the rabbit heart subjected to three hours of coronary occlusion from infarction,,1000-5625,http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed5&AN=2001126115http://sfx.ubn.ru.nl/sfx_local?sid=OVID:embase&id=pmid:&id=doi:&issn=1000-5625&isbn=&volume=26&issue=1&spage=79&pages=79-82&date=2001&title=Bulletin+of+Hunan+Medical+University&atitle=Protective+effects+of+sevoflurane+pretreatment+on+myocardial+ischemia-reperfusion+injury+in+rabbits&aulast=Jun-Mei&pid=%3Cauthor%3EJun-Mei+X.%3BYe-Tian+C.%3BDon-Xu+H.%3C%2Fauthor%3E%3CAN%3E2001126115%3C%2FAN%3E%3CDT%3EJournal%3A+Article%3C%2FDT%3Ehttp://dj9zu3kp8k.search.serialssolutions.com/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rfr_id=info:sid/Ovid:emed5&rft.genre=article&rft_id=info:doi/&rft_id=info:pmid/&rft.issn=1000-5625&rft.volume=26&rft.issue=1&rft.spage=79&rft.pages=79-82&rft.date=2001&rft.jtitle=Bulletin+of+Hunan+Medical+University&rft.atitle=Protective+effects+of+sevoflurane+pretreatment+on+myocardial+ischemia-reperfusion+injury+in+rabbits&rft.aulast=Jun-Mei,md_processed,bull huna medi univ,Jun-Mei X.Ye-Tian C.Don-Xu H.,junmei,protective effects of sevoflurane pretreatment on myocardial ischemia reperfusion injury,bhmu
