case,ID,ENTRYTYPE,author,year,title,volume,number,pages,abstract,doi,series,search_set,container_title,author_full
id_0000397;id_0001518,id_0001518,article,liang leng lei chen wu wu ouyang,2016,dapagliflozin sglt 2 inhibitor alleviates atherosclerosis apoe mice inhibiting nlrp3 inflammasome,59,,30-31,and aims to observe the effects of dapagliflozin a sglt 2 inhibitor on atherosclerosis of aorta in streptozotocin stz induced diabetic apoe mice and the relevant mechanisms. materials andmethods the stz induced diabetic apoe mice were fed with a highfat diet to establish the experimental diabetic atherosclerosis mouse models. c57bl6j mice served as control group and they were fed with a general diet. apoe mice were intragastrically administrated with dapagliflozin 1mgkg.d or vehicle for 12w treatment and thereafter their aortas were collected for oil red o staining to analyze the area of lesion and for hematoxylineosin he staining to observe the pathologically morphological changes. the il1beta il 18 and nlrp3 inflammasome in the serum were tested by elisa the macrophage infiltration in the lesion and the stability of lesion were detected by immunofluorescence and the expression levels of nlrp3 inflammasome il1beta and il18 in aorta were analyzed by western blot. results dapagliflozin decreased the blood glucose by 43 in diabetic apoe mice p0.01 and 28 in nondiabetic apoe mice p0.05 respectively and it lowered ffa and tg in diabetic apoe mice p0.05. oil red o staining results of aorta showed that dapagliflozin inhibited the formation of aortic atherosclerosis in diabetic apoe mice p0.05. the serum elisa results demonstrated that dapagliflozin decreased the serum levels of il1beta il18 and nlrp3 in diabetic apoe mice p0.05 while it only reduced the serum il1beta level in nondiabetic apoe mice p0.05. the immunofluorescence results of aortic root indicated that dapagliflozin reduced macrophage infiltration in the lesion prevented the reduction of smooth muscle cells and increased the stability of lesion in diabetic mice. the western blot results of abdominal aorta indicated that dapagliflozin suppressed the expression of nlrp3 inflammasome in abdominal aorta of diabetic apoe mice and decreased the production and release of mature il1beta and il18. conclusion dapagliflozin can improve the formation of atherosclerotic lesion by lowering blood glucose and lipid inhibit the macrophage infiltration of aorta and reduce the expression of nlrp3 inflammasome thus hindering the production and release of il1beta and il18 and relieving the inflammatory reaction in atherosclerosis,,,,diab,Liang Z.Leng W.Lei X.Chen L.Wu Q.Wu M.Ouyang X.
id_0000397;id_0001690,id_0000397,article,liang,2016,sglt 2 inhibitor dapagliflozin has therapeutic effect atherosclerosis diabetic apoe mice,32,,25-26,clinical studies have indicated that the sodium glucose cotransporter2 sglt2 inhibitor dapagliflozin may be a potential treatment for diabetic cardiovascular diseases. our study aimed to assess the effect of dapagliflozin on atherosclerosis in diabetic apoe mice. methods aortic atherosclerosis was induced in streptozotocin stzinduced diabetic apoe mice n40 by feeding with a highfat diet and dapagliflozin 1 mgkgd was administrated in tragastrically for 12 weeks as a treatment. c57bl6 j mice n6 served as controls. the effects of dapagliflozin on indices of glucose metabolism were measured and the influences of dapagliflozin on aortic atherosclerosis were evaluated by oil red o and hematoxylineosin staining. moreover we also measured the serum and tissue il1beta and il18 levels and nlrp3 protein levels for subsequent mechanistic analyses. results dapagliflozin treatment had beneficial effects on glucose and fat metabolism as indicated by the decreased serum blood fasting glucose free fatty acids and triglycerides. moreover dapagliflozin partially reversed the formation of aortic atherosclerosis inhibited macrophage infiltration and enhanced the stability of lesions. additionally it reduced il1beta il18 and nlrp3 protein in both the plasma and the aortic tissues which indicated that the benefits of dapagliflozin in diabetic atherosclerosis may be associated with an inhibition of the nlrp3 inflammasome. conclusions dapagliflozin may have therapeutic potential for diabetic atherosclerosis induced by highfat diet and these benefits may be mediated by the inhibitory effect on the nlrp3 inflammasome,101002/dmrr2855,,,diab meta res rev,Liang Z.
id_0000397;id_0001690,id_0001690,article,liang leng lei chen wu wu ouyang,2016,dapagliflozin sglt 2 inhibitor alleviates atherosclerosis apoe mice inhibiting nlrp3 inflammasome,59,,30-31,and aims to observe the effects of dapagliflozin a sglt 2 inhibitor on atherosclerosis of aorta in streptozotocin stz induced diabetic apoe mice and the relevant mechanisms. materials andmethods the stz induced diabetic apoe mice were fed with a highfat diet to establish the experimental diabetic atherosclerosis mouse models. c57bl6j mice served as control group and they were fed with a general diet. apoe mice were intragastrically administrated with dapagliflozin 1mgkg.d or vehicle for 12w treatment and thereafter their aortas were collected for oil red o staining to analyze the area of lesion and for hematoxylineosin he staining to observe the pathologically morphological changes. the il1beta il 18 and nlrp3 inflammasome in the serum were tested by elisa the macrophage infiltration in the lesion and the stability of lesion were detected by immunofluorescence and the expression levels of nlrp3 inflammasome il1beta and il18 in aorta were analyzed by western blot. results dapagliflozin decreased the blood glucose by 43 in diabetic apoe mice p0.01 and 28 in nondiabetic apoe mice p0.05 respectively and it lowered ffa and tg in diabetic apoe mice p0.05. oil red o staining results of aorta showed that dapagliflozin inhibited the formation of aortic atherosclerosis in diabetic apoe mice p0.05. the serum elisa results demonstrated that dapagliflozin decreased the serum levels of il1beta il18 and nlrp3 in diabetic apoe mice p0.05 while it only reduced the serum il1beta level in nondiabetic apoe mice p0.05. the immunofluorescence results of aortic root indicated that dapagliflozin reduced macrophage infiltration in the lesion prevented the reduction of smooth muscle cells and increased the stability of lesion in diabetic mice. the western blot results of abdominal aorta indicated that dapagliflozin suppressed the expression of nlrp3 inflammasome in abdominal aorta of diabetic apoe mice and decreased the production and release of mature il1beta and il18. conclusion dapagliflozin can improve the formation of atherosclerotic lesion by lowering blood glucose and lipid inhibit the macrophage infiltration of aorta and reduce the expression of nlrp3 inflammasome thus hindering the production and release of il1beta and il18 and relieving the inflammatory reaction in atherosclerosis,,,,diab,Liang Z.Leng W.Lei X.Chen L.Wu Q.Wu M.Ouyang X.
id_0000398;id_0000397,id_0000398,article,li zhao yu niu,2016,liraglutide ameliorates palmitate induced endothelial dysfunction through ampk dependent mechanism,32,,32-33,cardiovascular disease cvd is a major cause of mortality worldwide. atherosclerotic cardiovascular disease also referred to as coronary heart disease is the most common type of cvd and more than 90 of cases are based on coronary atherosclerosis. liraglutide a glucagonlike peptide1 glp1 analog is used for treating diabetes in the clinic. animal and clinical studies have found that glp1 may also have cardioprotective effects but the mechanism remains incompletely understood. palmitic acid pa is a saturated free fatty acid secreted by adipose tissue. it plays a role in obesityinduced insulin resistance in skeletal muscle and liver. elevated serum free fatty acids can cause endothelial dysfunction. here we assessed whether liraglutide ameliorated palmitic acidinduced endothelial dysfunction. methods human umbilical vein endothelial cells huvecs were incubated with pa for 16 h followed by addition of 100 nm liraglutide for 30 min. the phosphorylation of jnk ikkalphabeta enos pkc and ampk was detected by western blots. the mrna expression of il6 eselectin vcam1 and icam1 was measured by realtime pcr. macrophage migration toward huvecs was detected by transwell assays. the no level was measured with a nitric oxide colorimetric assay kit. we further explored the roles of pkc and ampk in the mechanism underlying improvement of endothelial dysfunction by liraglutide using specific inhibitors. results liraglutide significantly inhibited not only the painduced phosphorylation of jnk and ikkalphabeta and mrna expression of il6 eselectin vcam1 and icam 1 but also the migration of macrophages to endothelial cells. meanwhile liraglutide significantly increased the phosphorylation of enos and ampk and the concentration of no but did not affect the phosphorylation of pkc. the ampk inhibitor compound c but not the cpkc and npkc inhibitor go6983 significantly reduced the effect of liraglutide on enos and no. conclusions pa impaired endothelial function and significantly increased mrna expression of adhesion molecules and the phosphorylation of inflammatory molecules in endothelial cells. pa also promoted the migration of macrophages to endothelial cells. liraglutide significantly reversed the effects of pa and ampk rather than cpkc and npkc participated in liraglutideimproved endothelial dysfunction,101002/dmrr2855,,,diab meta res rev,Li N.Zhao Y.Yue Y.Niu W.
id_0000398;id_0000397,id_0000397,article,liang,2016,sglt 2 inhibitor dapagliflozin has therapeutic effect atherosclerosis diabetic apoe mice,32,,25-26,clinical studies have indicated that the sodium glucose cotransporter2 sglt2 inhibitor dapagliflozin may be a potential treatment for diabetic cardiovascular diseases. our study aimed to assess the effect of dapagliflozin on atherosclerosis in diabetic apoe mice. methods aortic atherosclerosis was induced in streptozotocin stzinduced diabetic apoe mice n40 by feeding with a highfat diet and dapagliflozin 1 mgkgd was administrated in tragastrically for 12 weeks as a treatment. c57bl6 j mice n6 served as controls. the effects of dapagliflozin on indices of glucose metabolism were measured and the influences of dapagliflozin on aortic atherosclerosis were evaluated by oil red o and hematoxylineosin staining. moreover we also measured the serum and tissue il1beta and il18 levels and nlrp3 protein levels for subsequent mechanistic analyses. results dapagliflozin treatment had beneficial effects on glucose and fat metabolism as indicated by the decreased serum blood fasting glucose free fatty acids and triglycerides. moreover dapagliflozin partially reversed the formation of aortic atherosclerosis inhibited macrophage infiltration and enhanced the stability of lesions. additionally it reduced il1beta il18 and nlrp3 protein in both the plasma and the aortic tissues which indicated that the benefits of dapagliflozin in diabetic atherosclerosis may be associated with an inhibition of the nlrp3 inflammasome. conclusions dapagliflozin may have therapeutic potential for diabetic atherosclerosis induced by highfat diet and these benefits may be mediated by the inhibitory effect on the nlrp3 inflammasome,101002/dmrr2855,,,diab meta res rev,Liang Z.
id_0000398;id_0001137,id_0000398,article,li zhao yu niu,2016,liraglutide ameliorates palmitate induced endothelial dysfunction through ampk dependent mechanism,32,,32-33,cardiovascular disease cvd is a major cause of mortality worldwide. atherosclerotic cardiovascular disease also referred to as coronary heart disease is the most common type of cvd and more than 90 of cases are based on coronary atherosclerosis. liraglutide a glucagonlike peptide1 glp1 analog is used for treating diabetes in the clinic. animal and clinical studies have found that glp1 may also have cardioprotective effects but the mechanism remains incompletely understood. palmitic acid pa is a saturated free fatty acid secreted by adipose tissue. it plays a role in obesityinduced insulin resistance in skeletal muscle and liver. elevated serum free fatty acids can cause endothelial dysfunction. here we assessed whether liraglutide ameliorated palmitic acidinduced endothelial dysfunction. methods human umbilical vein endothelial cells huvecs were incubated with pa for 16 h followed by addition of 100 nm liraglutide for 30 min. the phosphorylation of jnk ikkalphabeta enos pkc and ampk was detected by western blots. the mrna expression of il6 eselectin vcam1 and icam1 was measured by realtime pcr. macrophage migration toward huvecs was detected by transwell assays. the no level was measured with a nitric oxide colorimetric assay kit. we further explored the roles of pkc and ampk in the mechanism underlying improvement of endothelial dysfunction by liraglutide using specific inhibitors. results liraglutide significantly inhibited not only the painduced phosphorylation of jnk and ikkalphabeta and mrna expression of il6 eselectin vcam1 and icam 1 but also the migration of macrophages to endothelial cells. meanwhile liraglutide significantly increased the phosphorylation of enos and ampk and the concentration of no but did not affect the phosphorylation of pkc. the ampk inhibitor compound c but not the cpkc and npkc inhibitor go6983 significantly reduced the effect of liraglutide on enos and no. conclusions pa impaired endothelial function and significantly increased mrna expression of adhesion molecules and the phosphorylation of inflammatory molecules in endothelial cells. pa also promoted the migration of macrophages to endothelial cells. liraglutide significantly reversed the effects of pa and ampk rather than cpkc and npkc participated in liraglutideimproved endothelial dysfunction,101002/dmrr2855,,,diab meta res rev,Li N.Zhao Y.Yue Y.Niu W.
id_0000398;id_0001137,id_0001137,article,liang,2016,sglt 2 inhibitor dapagliflozin has therapeutic effect atherosclerosis diabetic apoe mice,32,2,25-26,clinical studies have indicated that the sodium glucose cotransporter2 sglt2 inhibitor dapagliflozin may be a potential treatment for diabetic cardiovascular diseases. our study aimed to assess the effect of dapagliflozin on atherosclerosis in diabetic apoe mice. methods aortic atherosclerosis was induced in streptozotocin stzinduced diabetic apoe mice n40 by feeding with a highfat diet and dapagliflozin 1 mgkgd was administrated in tragastrically for 12 weeks as a treatment. c57bl6 j mice n6 served as controls. the effects of dapagliflozin on indices of glucose metabolism were measured and the influences of dapagliflozin on aortic atherosclerosis were evaluated by oil red o and hematoxylineosin staining. moreover we also measured the serum and tissue il1beta and il18 levels and nlrp3 protein levels for subsequent mechanistic analyses. results dapagliflozin treatment had beneficial effects on glucose and fat metabolism as indicated by the decreased serum blood fasting glucose free fatty acids and triglycerides. moreover dapagliflozin partially reversed the formation of aortic atherosclerosis inhibited macrophage infiltration and enhanced the stability of lesions. additionally it reduced il1beta il18 and nlrp3 protein in both the plasma and the aortic tissues which indicated that the benefits of dapagliflozin in diabetic atherosclerosis may be associated with an inhibition of the nlrp3 inflammasome. conclusions dapagliflozin may have therapeutic potential for diabetic atherosclerosis induced by highfat diet and these benefits may be mediated by the inhibitory effect on the nlrp3 inflammasome,101002/dmrr2855,,,diab meta res rev,Liang Z.
id_0000399;id_0000400,id_0000400,article,rakipovski rolin kirk augustin knudsen,2016,liraglutide protects against development atherosclerosis obese pro atherosclerotic ldlr mice,59,,374-375,and aims atherosclerosis leading to coronary artery disease is a huge medical problem particularly in connection with diabetes. glucagonlike peptide 1 glp1 based therapy effectively lowers blood glucose and body weight in type 2 diabetes and also lowers systolic blood pressure. recently it has been demonstrated that glp1 therapy may exert additional beneficial effects on the vasculature beyond its wellknown antidiabetic and weight lowering effects. in this study we evaluated the effect of liraglutide in obese proatherosclerotic ldlr on the development of atherosclerosis and inflammation. materials and methods male ldlr mice 68 weeks jax usa on western diet d,101007/s00125_016_4046_9,,,diab,Rakipovski G.Rolin B.Kirk R.Augustin R.Knudsen L. B.
id_0000399;id_0000400,id_0000399,article,dear gaspari liu hu spizzo simpson widdop,2016,dapagliflozin attenuates human vascular endothelial cell activation induces vasorelaxation potential mechanism inhibition atherogenesis,59,,353,and aims the sodium glucose transporter type 2 sglt2 inhibitors represent a novel class of antidiabetic agents used in the treatment of type 2 diabetes. preclinical clinical and cardiovascular safety studies suggest patients treated with sglt2 inhibitors may be afforded cardiovascular benefits via either direct sglt2 inhibition or novel molecular mechanisms. we aimed to investigate the effects and associated mechanisms of action of dapagliflozin dg in preclinical models of cardiovascular disease with specific reference to endothelial cell activation and vascular reactivity in order to evaluate potential antiatherogenic and vasculoprotective effects of dg. materials and methods invitro studies utilised tnfalpha 10ngml and hyperglycemia 1030mm stimulated human umbilical vein endothelial cells huvecs. soluble intercellular adhesion molecule1 icam1 and vascular cell adhesion molecule1 vcam1 protein levels were determined from conditioned medium of tnfalpha or hyperglycemia stimulated dg treated 24h 1.0nm5.0nm huvecs using elisa assay. real time qpcr was performed on mrna extracted from tnfalpha stimulated dg treated 24h 1.0nm5.0nm huvecs to evaluate nfkb expression levels. abdominal aortic rings from 16 weekold c57bl6j mice maintained on a normal chow diet were utilised to evaluate direct vasorelaxation responses evoked by acute dg administration 1.0nm10mum. ex vivo endothelialdependant vascular reactivity in response to acetylcholine ach was examined using abdominal aortic rings from 7 monthold male apoe mice on a high fat diet for 16 weeks that were treated with dg 1.0 mgkgday drinking water for the final 4 weeks. results dg treatment of tnfalpha or hyperglycemia stimulated huvec resulted in a significant attenuation of tnfalpha and hyperglycemiamediated induction of icam1 and vcam1 protein expression at 24h n36 p0.05. no significant effect of dg treatment on icam1 or vcam1 protein expression was observed in unstimulated huvec. dg treatment of tnfalpha stimulated huvec also resulted in attenuation of induced nfkb expression n34 p0.05. acute dg treatment caused a marked concentrationdependent and endothelium independent relaxation of precontracted mouse aortae compared to time controls maximum relaxation 60.45 5.04 n59 p0,101007/s00125_016_4046_9,,,diab,Dear A. E.Gaspari T.Liu H.Hu Y.Spizzo I.Simpson R. W.Widdop R. E.
id_0000399;id_0000401,id_0000401,article,kimura obata shimoda tanabe okauchi hirukawa kohara mune,2016,vascular glp 1 receptor expression is decreased under diabetic conditions tcf7l2 is possible regulator ofglp 1 receptor expression artery,59,,509,and aims it is known that incretin signal exerts antiarteriosclerotic effects in vascular cells via glp1 receptor.we previously reported that glp1 receptor expression in the intima and media was downregulated in obese human. on the other hand glp1 receptor expression in pancreatic betacells is reduced under diabetic conditions. the aim of this study is to clarify whether diabetic condition influences vascular glp1 receptor expression and which factor could regulate glp1 receptor expression in artery. materials and methods we examined the biochemical data and artery wall thickening using 18weekold male dbdb mice compared to dbm mice. excised thoracic artery was specifically collected and vascular endothelial cells were cultured. gene expression of various factors in the intima and media was analyzed by real time rtpcr. primer pairs encoding genes associated with glp1 receptor and factors related to arteriosclerosis were prepared. we exposed huvec to sirna directed to tcf7l2 sitcf7l2 or scrambled control sirna and cultured for 24 hours. and realtime rtpcr with sybr green was performed. each gene expression was semiquantified by the comparative ct method with each result in betaactin as a control. we performed immunostaining using anti glp1 receptor antibody in thoracic artery. these results were expressed as mean se. awilcoxon test was used to test the difference between 2 groups with p 0.05 regarded as significant. results arteriosclerosis index area of artery outer periphery area of artery cavityarea of artery outer periphery was significantly higher in dbdb mice compared to dbm mice dbdbdbm 0.430.37. between the dbdb and dbm group there were significant differences in body weight 37.8 1.5 g 31.4 0.7 g fbg 287.2 6.6 mgdl 67.0 47 mgdl insulin 1.35 0.10 ngml 0.34 0.02 ngml triglyceride 188.9 13.1mgdl 118.9 3.0 mgdl free fatty acid 1.45 0.03 meql 1.08 0.05meql respectively p 0.05. glp1 receptor and tcf7l2 gene expressions in vascular endothelial cells were significantly lower in dbdb mice compared to dbmmice. immunostainig with antibody against glp 1 receptor showed that glp1 receptor expression was significantly lower in endothelial cells and smooth muscle cells in dbdb mice compared to dbm mice. furthermore sitcf7l2 decreased tcf7l2 mrna levels by 71compared with control and such reduction of tcf7l2 resulted in the downregulation of glp1 receptor gene expressions in huvec p 0,101007/s00125_016_4046_9,,,diab,Kimura T.Obata A.Shimoda M.Tanabe A.Okauchi S.Hirukawa H.Kohara K.Mune T.Kaku K.Kaneto H.
id_0000399;id_0000401,id_0000399,article,dear gaspari liu hu spizzo simpson widdop,2016,dapagliflozin attenuates human vascular endothelial cell activation induces vasorelaxation potential mechanism inhibition atherogenesis,59,,353,and aims the sodium glucose transporter type 2 sglt2 inhibitors represent a novel class of antidiabetic agents used in the treatment of type 2 diabetes. preclinical clinical and cardiovascular safety studies suggest patients treated with sglt2 inhibitors may be afforded cardiovascular benefits via either direct sglt2 inhibition or novel molecular mechanisms. we aimed to investigate the effects and associated mechanisms of action of dapagliflozin dg in preclinical models of cardiovascular disease with specific reference to endothelial cell activation and vascular reactivity in order to evaluate potential antiatherogenic and vasculoprotective effects of dg. materials and methods invitro studies utilised tnfalpha 10ngml and hyperglycemia 1030mm stimulated human umbilical vein endothelial cells huvecs. soluble intercellular adhesion molecule1 icam1 and vascular cell adhesion molecule1 vcam1 protein levels were determined from conditioned medium of tnfalpha or hyperglycemia stimulated dg treated 24h 1.0nm5.0nm huvecs using elisa assay. real time qpcr was performed on mrna extracted from tnfalpha stimulated dg treated 24h 1.0nm5.0nm huvecs to evaluate nfkb expression levels. abdominal aortic rings from 16 weekold c57bl6j mice maintained on a normal chow diet were utilised to evaluate direct vasorelaxation responses evoked by acute dg administration 1.0nm10mum. ex vivo endothelialdependant vascular reactivity in response to acetylcholine ach was examined using abdominal aortic rings from 7 monthold male apoe mice on a high fat diet for 16 weeks that were treated with dg 1.0 mgkgday drinking water for the final 4 weeks. results dg treatment of tnfalpha or hyperglycemia stimulated huvec resulted in a significant attenuation of tnfalpha and hyperglycemiamediated induction of icam1 and vcam1 protein expression at 24h n36 p0.05. no significant effect of dg treatment on icam1 or vcam1 protein expression was observed in unstimulated huvec. dg treatment of tnfalpha stimulated huvec also resulted in attenuation of induced nfkb expression n34 p0.05. acute dg treatment caused a marked concentrationdependent and endothelium independent relaxation of precontracted mouse aortae compared to time controls maximum relaxation 60.45 5.04 n59 p0,101007/s00125_016_4046_9,,,diab,Dear A. E.Gaspari T.Liu H.Hu Y.Spizzo I.Simpson R. W.Widdop R. E.
id_0000399;id_0000402,id_0000402,article,liang leng lei chen wu wu ouyang,2016,dapagliflozin sglt 2 inhibitor alleviates atherosclerosis apoe mice inhibiting nlrp3 inflammasome,59,,30-31,and aims to observe the effects of dapagliflozin a sglt 2 inhibitor on atherosclerosis of aorta in streptozotocin stz induced diabetic apoe mice and the relevant mechanisms. materials andmethods the stz induced diabetic apoe mice were fed with a highfat diet to establish the experimental diabetic atherosclerosis mouse models. c57bl6j mice served as control group and they were fed with a general diet. apoe mice were intragastrically administrated with dapagliflozin 1mgkg.d or vehicle for 12w treatment and thereafter their aortas were collected for oil red o staining to analyze the area of lesion and for hematoxylineosin he staining to observe the pathologically morphological changes. the il1beta il 18 and nlrp3 inflammasome in the serum were tested by elisa the macrophage infiltration in the lesion and the stability of lesion were detected by immunofluorescence and the expression levels of nlrp3 inflammasome il1beta and il18 in aorta were analyzed by western blot. results dapagliflozin decreased the blood glucose by 43 in diabetic apoe mice p0.01 and 28 in nondiabetic apoe mice p0.05 respectively and it lowered ffa and tg in diabetic apoe mice p0.05. oil red o staining results of aorta showed that dapagliflozin inhibited the formation of aortic atherosclerosis in diabetic apoe mice p0.05. the serum elisa results demonstrated that dapagliflozin decreased the serum levels of il1beta il18 and nlrp3 in diabetic apoe mice p0.05 while it only reduced the serum il1beta level in nondiabetic apoe mice p0.05. the immunofluorescence results of aortic root indicated that dapagliflozin reduced macrophage infiltration in the lesion prevented the reduction of smooth muscle cells and increased the stability of lesion in diabetic mice. the western blot results of abdominal aorta indicated that dapagliflozin suppressed the expression of nlrp3 inflammasome in abdominal aorta of diabetic apoe mice and decreased the production and release of mature il1beta and il18. conclusion dapagliflozin can improve the formation of atherosclerotic lesion by lowering blood glucose and lipid inhibit the macrophage infiltration of aorta and reduce the expression of nlrp3 inflammasome thus hindering the production and release of il1beta and il18 and relieving the inflammatory reaction in atherosclerosis,101007/s00125_016_4046_9,,,diab,Liang Z.Leng W.Lei X.Chen L.Wu Q.Wu M.Ouyang X.
id_0000399;id_0000402,id_0000399,article,dear gaspari liu hu spizzo simpson widdop,2016,dapagliflozin attenuates human vascular endothelial cell activation induces vasorelaxation potential mechanism inhibition atherogenesis,59,,353,and aims the sodium glucose transporter type 2 sglt2 inhibitors represent a novel class of antidiabetic agents used in the treatment of type 2 diabetes. preclinical clinical and cardiovascular safety studies suggest patients treated with sglt2 inhibitors may be afforded cardiovascular benefits via either direct sglt2 inhibition or novel molecular mechanisms. we aimed to investigate the effects and associated mechanisms of action of dapagliflozin dg in preclinical models of cardiovascular disease with specific reference to endothelial cell activation and vascular reactivity in order to evaluate potential antiatherogenic and vasculoprotective effects of dg. materials and methods invitro studies utilised tnfalpha 10ngml and hyperglycemia 1030mm stimulated human umbilical vein endothelial cells huvecs. soluble intercellular adhesion molecule1 icam1 and vascular cell adhesion molecule1 vcam1 protein levels were determined from conditioned medium of tnfalpha or hyperglycemia stimulated dg treated 24h 1.0nm5.0nm huvecs using elisa assay. real time qpcr was performed on mrna extracted from tnfalpha stimulated dg treated 24h 1.0nm5.0nm huvecs to evaluate nfkb expression levels. abdominal aortic rings from 16 weekold c57bl6j mice maintained on a normal chow diet were utilised to evaluate direct vasorelaxation responses evoked by acute dg administration 1.0nm10mum. ex vivo endothelialdependant vascular reactivity in response to acetylcholine ach was examined using abdominal aortic rings from 7 monthold male apoe mice on a high fat diet for 16 weeks that were treated with dg 1.0 mgkgday drinking water for the final 4 weeks. results dg treatment of tnfalpha or hyperglycemia stimulated huvec resulted in a significant attenuation of tnfalpha and hyperglycemiamediated induction of icam1 and vcam1 protein expression at 24h n36 p0.05. no significant effect of dg treatment on icam1 or vcam1 protein expression was observed in unstimulated huvec. dg treatment of tnfalpha stimulated huvec also resulted in attenuation of induced nfkb expression n34 p0.05. acute dg treatment caused a marked concentrationdependent and endothelium independent relaxation of precontracted mouse aortae compared to time controls maximum relaxation 60.45 5.04 n59 p0,101007/s00125_016_4046_9,,,diab,Dear A. E.Gaspari T.Liu H.Hu Y.Spizzo I.Simpson R. W.Widdop R. E.
id_0000399;id_0000403,id_0000403,article,terasaki hiromura kohashi kushima mori hirano,2016,combination therapy sglt2 inhibitor dpp 4 inhibitor suppresses macrophage foam cell formation type 2 diabetic mice,59,,30,and aims we recently reported that a sglt2 inhibitor suppressed the acceleration of atherosclerosis in diabetic apoe mice and macrophage foam cell formation in diabetic dbdb mice in glucosedependent manner. while several previous studies including ours have revealed that a dpp4i can exert antiatherosclerotic effect in apoe mice in glucoseindependent manner. thus it is expected that combination therapy of sglt2i with dpp4i synergistically suppresses atherosclerosis and foam cell formation. the aim of this experiment is to determine whether the combination therapy is superior to the monotherapy on macrophage foam cell formation a critical process of atherosclerosis in type 2 diabetic mice. materials and methods male dbdb mice were given the sglt2i ipragliflozin 1.0 mgkgday the dpp4i alogliptin 8.0 mgkgday or these combination at these same respective dose with normal diet for 4weeks. the peritoneal macrophages migrated by an intraperitoneal injection of thioglycolate were collected to evaluate foam cell formation measured by the incorporation of 3holeate into cholesteryloleate stimulated by oxidized ldl. the gene expressions related to foam cell formation in the peritoneal macrophages were examined by realtime rtpcr. results the ogtts revealed that ipragliflozin completely suppressed glucose intolerance while alogliptin only slightly ameliorated this. the combination therapy did not further suppressed glucose tolerance compared with ipragliflozin alone. similar changes of fasting glucose and hba1c were observed in ipragliflozin alogliptin and the combination treatments. macrophage foam cell formation was suppressed by ipragliflozin or alogliptin monotherapy to similar extent 33 and 30 and further suppressed by the combination therapy 48 p 0.05 vs. monotherapies. the macrophage foam cell formation ex vivo was closely associated with hba1c levels in each group nontreated ipragliflozin alogliptin and the combination group r 0.76 0.69 0.67 and 0.77 respectively all p 0.01. the correlation curves encompassing foam cell formation and hba1c levels were similar between nontreated group and ipragliflozin alone group. alogliptin alone group or the combination group disproportionally further suppressed foam cell formation at corresponded hba1c levels comparedwith nontreated and ipragliflozin treated groups. the gene expression of lectinlike oxldl receptor1 was downregulated by ipragliflozin or alogliptin to similar extent 24 and 29 p 0.05 vs. nontreated. and further suppressed by the combination therapy 45 p 0.05 vs. monotherapies. whereas those of atpbinding cassette transporter a1 abca1 and atpbinding cassette subfamily g member1 abcg1 were upregulated by ipragliflozin or alogliptin to similar extent abca1 48 and 102 abcg1 60 and 95 respectively p 0.05 vs. monotherapies and further increased by the combination abca1 141 abcg1 165 respectively p 0.05 vs. monotherapies. conclusion the combination therapy of sglt2i with dpp4i more strongly suppressesmacrophage foam cell formation than eachmonotherapy in mouse model of type 2 diabetes. these results suggest that scavenger receptors and cholesterol efflux are regulated by both glycemia and dpp4 inhibition,101007/s00125_016_4046_9,,,diab,Terasaki M.Hiromura M.Kohashi K.Kushima H.Mori Y.Hirano T.
